2023-04-16 19:51, success, 0.173487
2023-04-16 20:06, success, 0.418119
2023-04-16 20:22, success, 0.384569
2023-04-16 20:32, success, 0.084829
2023-04-16 20:43, success, 0.438192
2023-04-16 20:54, success, 0.274982
2023-04-16 21:09, success, 0.048243
2023-04-16 21:20, success, 0.027336
2023-04-16 21:30, success, 0.099895
2023-04-16 21:41, success, 0.242290
2023-04-16 21:51, success, 0.402999
2023-04-16 22:06, success, 0.491005
2023-04-16 22:23, success, 0.337699
2023-04-16 22:33, success, 0.457482
2023-04-16 22:44, success, 0.444059
2023-04-16 22:54, success, 0.094595
2023-04-16 23:11, success, 0.046852
2023-04-16 23:23, success, 0.328185
2023-04-16 23:34, success, 0.561638
2023-04-16 23:44, success, 0.094078
2023-04-16 23:55, success, 0.439546
2023-04-17 01:09, success, 0.046046
2023-04-17 02:11, success, 0.384645
2023-04-17 02:39, success, 0.207656
2023-04-17 02:49, success, 0.477728
2023-04-17 03:00, success, 0.168980
2023-04-17 03:20, success, 0.140236
2023-04-17 03:31, success, 0.127785
2023-04-17 03:41, success, 0.050585
2023-04-17 03:52, success, 0.390626
2023-04-17 04:10, success, 0.242592
2023-04-17 04:28, success, 0.021930
2023-04-17 04:39, success, 0.410763
2023-04-17 04:49, success, 0.400699
2023-04-17 05:00, success, 0.417806
2023-04-17 05:20, success, 0.408360
2023-04-17 05:30, success, 0.132633
2023-04-17 05:41, success, 0.046794
2023-04-17 05:51, success, 0.443805
