2023-04-16 14:17, failed,
2023-04-16 14:28, success, 0.261851
2023-04-16 14:40, success, 0.394579
2023-04-16 14:51, success, 0.178898
2023-04-16 15:14, success, 0.329889
2023-04-16 15:26, success, 0.346026
2023-04-16 15:37, success, 0.274149
2023-04-16 15:48, success, 0.404790
2023-04-16 16:00, success, 0.153360
2023-04-16 16:24, success, 0.092618
2023-04-16 16:38, success, 0.321719
2023-04-16 16:50, success, 0.111629
2023-04-16 17:12, success, 0.372430
2023-04-16 17:26, success, 0.440552
2023-04-16 17:37, success, 0.932251
2023-04-16 17:49, success, 0.251023
2023-04-16 18:01, success, 0.097132
2023-04-16 18:24, success, 0.475086
2023-04-16 18:36, success, 0.559308
2023-04-16 18:48, success, 0.231794
2023-04-16 18:59, success, 0.078504
2023-04-16 19:14, success, 0.463331
2023-04-16 19:26, success, 0.270504
