2023-04-16 22:44, failed, 0.000000
2023-04-16 22:54, failed, 0.000000
2023-04-16 23:12, failed, 0.000000
2023-04-16 23:23, failed, 0.000000
2023-04-16 23:34, failed, 0.000000
2023-04-16 23:44, failed, 0.000000
2023-04-16 23:55, failed, 0.000000
2023-04-17 01:09, failed, 0.000000
2023-04-17 02:11, failed, 0.000000
2023-04-17 02:39, failed, 0.000000
2023-04-17 02:50, failed, 0.000000
2023-04-17 03:00, failed, 0.000000
2023-04-17 03:20, failed, 0.000000
2023-04-17 03:31, failed, 0.000000
2023-04-17 03:41, failed, 0.000000
2023-04-17 03:52, failed, 0.000000
